trade_id,entry_timestamp,exit_timestamp,entry_zscore,entry_signal,entry_beta,entry_spread,direction,position_usdt,leg_a_usdt,leg_b_usdt,kelly_fraction,signal_strength,stop_zscore,target_zscore,min_hold_hours,exit_zscore,exit_reason,hours_held,partial_pnl_usdt,gross_pnl_pct,fee_cost_pct,net_pnl_pct,net_pnl_usdt,max_adverse_zscore,max_favorable_zscore,prediction_error_at_entry,beta_uncertainty_at_entry,is_winner
241,2025-03-14 21:00:00+00:00,2025-03-16 00:00:00+00:00,-2.2294,2.2294,0.868,-0.032024,LONG_SPREAD,253.34,135.62,117.72,0.0455,NORMAL,3.7294,0.2229,26.75,1.0827,TARGET,27.0,4.09,0.045511,0.003,0.042511,14.86,1.8721,-2.7115,-0.032024,0.003133,True
242,2025-03-16 03:00:00+00:00,2025-03-17 13:00:00+00:00,2.013,-2.013,0.7968,0.026121,SHORT_SPREAD,228.75,127.31,101.44,0.0455,NORMAL,3.513,-0.2013,24.16,-0.3915,TARGET,34.0,3.95,0.035322,0.003,0.032322,11.34,-1.5037,2.013,0.026121,0.0028,True
243,2025-03-20 16:00:00+00:00,2025-03-21 20:00:00+00:00,-2.2523,2.2523,0.7833,-0.035751,LONG_SPREAD,255.95,143.52,112.42,0.0455,NORMAL,3.7523,0.2252,27.03,1.2452,TARGET,28.0,4.55,0.05374,0.003,0.05074,17.53,1.3881,-2.2523,-0.035751,0.002995,True
244,2025-03-24 00:00:00+00:00,2025-03-24 03:00:00+00:00,2.1165,-2.1165,0.7787,0.028487,SHORT_SPREAD,481.03,270.44,210.59,0.0455,NORMAL,3.6165,-0.2117,25.4,4.0276,STOPLOSS,3.0,0.0,-0.029005,0.003,-0.032005,-15.4,1.7295,4.0276,0.028487,0.003081,False
245,2025-03-24 04:00:00+00:00,2025-03-26 07:00:00+00:00,3.9762,-3.9762,0.7953,0.058097,SHORT_SPREAD,361.48,201.35,160.12,0.0455,STRONG,5.0,-0.3976,47.71,-0.5909,TARGET,51.0,22.04,0.070043,0.003,0.067043,46.28,-1.0817,3.9762,0.058097,0.00308,True
246,2025-03-28 13:00:00+00:00,2025-03-29 15:00:00+00:00,-2.1198,2.1198,0.8145,-0.03445,LONG_SPREAD,240.88,132.75,108.13,0.0455,NORMAL,3.6198,0.212,25.44,0.7983,TARGET,26.0,5.86,0.047633,0.003,0.044633,16.61,1.2591,-2.1198,-0.03445,0.003372,True
247,2025-04-03 17:00:00+00:00,2025-04-05 00:00:00+00:00,-2.1885,2.1885,0.7682,-0.033495,LONG_SPREAD,248.69,140.64,108.05,0.0455,NORMAL,3.6885,0.2188,26.26,0.2773,TARGET,31.0,5.08,0.036411,0.003,0.033411,13.39,1.0244,-2.5335,-0.033495,0.003687,True
248,2025-04-07 17:00:00+00:00,2025-04-09 11:00:00+00:00,3.4587,-3.4587,0.6992,0.049153,SHORT_SPREAD,314.43,185.05,129.38,0.0455,STRONG,4.9587,-0.3459,41.5,-0.7652,TARGET,42.0,10.98,0.063869,0.003,0.060869,30.12,-2.3877,3.4587,0.049153,0.003377,True
249,2025-04-09 16:00:00+00:00,2025-04-09 17:00:00+00:00,2.3186,-2.3186,0.7285,0.034466,SHORT_SPREAD,526.96,304.86,222.09,0.0455,NORMAL,3.8186,-0.2319,27.82,4.7554,STOPLOSS,1.0,0.0,-0.038438,0.003,-0.041438,-21.84,2.3186,4.7554,0.034466,0.003508,False
250,2025-04-09 18:00:00+00:00,2025-04-12 02:00:00+00:00,2.4404,-2.4404,0.756,0.037571,SHORT_SPREAD,277.32,157.93,119.4,0.0455,NORMAL,3.9404,-0.244,29.29,-0.3957,TARGET,56.0,6.26,0.044224,0.003,0.041224,17.7,-0.3957,3.1304,0.037571,0.00339,True
251,2025-04-12 15:00:00+00:00,2025-04-14 15:00:00+00:00,2.9787,-2.9787,0.826,0.050374,SHORT_SPREAD,270.79,148.3,122.49,0.0455,NORMAL,4.4787,-0.2979,35.74,-0.7946,TARGET,48.0,9.33,0.064022,0.003,0.061022,25.85,-0.7946,2.9787,0.050374,0.003562,True
252,2025-04-22 14:00:00+00:00,2025-04-23 15:00:00+00:00,2.0777,-2.0777,0.8719,0.03092,SHORT_SPREAD,236.1,126.13,109.97,0.0455,NORMAL,3.5777,-0.2078,24.93,-0.923,TARGET,25.0,5.25,0.043197,0.003,0.040197,14.74,-0.923,2.4427,0.03092,0.004131,True
253,2025-04-26 16:00:00+00:00,2025-04-28 04:00:00+00:00,-2.4674,2.4674,0.8614,-0.029438,LONG_SPREAD,280.38,150.63,129.75,0.0455,NORMAL,3.9674,0.2467,29.61,0.5818,TARGET,36.0,5.69,0.041461,0.003,0.038461,16.47,2.0404,-2.4674,-0.029438,0.003788,True
254,2025-04-30 13:00:00+00:00,2025-05-01 18:00:00+00:00,-2.0835,2.0835,0.8647,-0.021051,LONG_SPREAD,236.76,126.97,109.79,0.0455,NORMAL,3.5835,0.2083,25.0,0.6479,TARGET,29.0,3.36,0.030194,0.003,0.027194,9.79,0.6479,-2.0835,-0.021051,0.004157,True
255,2025-05-07 16:00:00+00:00,2025-05-08 17:00:00+00:00,-2.0507,2.0507,0.8452,-0.017863,LONG_SPREAD,233.04,126.29,106.75,0.0455,NORMAL,3.5507,0.2051,24.61,0.4553,TARGET,25.0,2.75,0.022576,0.003,0.019576,7.31,2.5444,-2.0507,-0.017863,0.004729,True
256,2025-05-09 14:00:00+00:00,2025-05-10 20:00:00+00:00,-2.463,2.463,0.8765,-0.021593,LONG_SPREAD,279.89,149.15,130.73,0.0455,NORMAL,3.963,0.2463,29.56,0.3496,TARGET,30.0,4.66,0.025576,0.003,0.022576,10.98,2.0542,-2.463,-0.021593,0.003877,True
257,2025-05-12 07:00:00+00:00,2025-05-14 16:00:00+00:00,2.968,-2.968,0.8785,0.0281,SHORT_SPREAD,337.27,179.54,157.73,0.0455,NORMAL,4.468,-0.2968,35.62,-0.7861,TARGET,57.0,6.91,0.03599,0.003,0.03299,18.03,-2.2397,3.0545,0.0281,0.003577,True
258,2025-05-18 07:00:00+00:00,2025-05-20 07:00:00+00:00,2.2302,-2.2302,0.8906,0.01778,SHORT_SPREAD,253.43,134.05,119.38,0.0455,NORMAL,3.7302,-0.223,26.76,-0.4021,TARGET,48.0,2.4,0.021802,0.003,0.018802,7.17,-2.1462,2.2302,0.01778,0.004094,True
259,2025-05-22 05:00:00+00:00,2025-05-22 10:00:00+00:00,2.0615,-2.0615,0.8869,0.016755,SHORT_SPREAD,468.52,248.29,220.22,0.0455,NORMAL,3.5615,-0.2061,24.74,3.7089,STOPLOSS,5.0,0.0,-0.014643,0.003,-0.017643,-8.27,1.5984,3.7089,0.016755,0.003845,False
260,2025-05-22 11:00:00+00:00,2025-05-24 14:00:00+00:00,3.8042,-3.8042,0.9015,0.032851,SHORT_SPREAD,432.3,227.35,204.95,0.0455,STRONG,5.0,-0.3804,45.65,-0.4234,TARGET,51.0,12.71,0.037193,0.003,0.034193,27.49,-1.549,3.8042,0.032851,0.003815,True
261,2025-05-25 23:00:00+00:00,2025-05-27 08:00:00+00:00,2.5102,-2.5102,0.9151,0.022321,SHORT_SPREAD,285.25,148.95,136.3,0.0455,NORMAL,4.0102,-0.251,30.12,-0.2514,TARGET,33.0,5.85,0.024601,0.003,0.021601,12.01,-1.5306,2.694,0.022321,0.00408,True
262,2025-05-29 13:00:00+00:00,2025-05-31 12:00:00+00:00,-2.2001,2.2001,0.9222,-0.019008,LONG_SPREAD,250.01,130.07,119.94,0.0455,NORMAL,3.7001,0.22,26.4,0.351,TARGET,47.0,4.48,0.021921,0.003,0.018921,9.21,1.839,-2.2001,-0.019008,0.00411,True
263,2025-06-04 20:00:00+00:00,2025-06-06 05:00:00+00:00,-2.7193,2.7193,0.9325,-0.021274,LONG_SPREAD,309.01,159.9,149.11,0.0455,NORMAL,4.2193,0.2719,32.63,0.9311,TARGET,33.0,4.89,0.028278,0.003,0.025278,12.7,1.1828,-2.7193,-0.021274,0.004587,True
264,2025-06-06 23:00:00+00:00,2025-06-08 01:00:00+00:00,2.1451,-2.1451,0.9251,0.016682,SHORT_SPREAD,243.76,126.62,117.14,0.0455,NORMAL,3.6451,-0.2145,25.74,-0.9785,TARGET,26.0,2.98,0.025203,0.003,0.022203,8.39,-1.2786,3.3488,0.016682,0.004686,True
265,2025-06-08 18:00:00+00:00,2025-06-10 04:00:00+00:00,2.7941,-2.7941,0.9528,0.023897,SHORT_SPREAD,317.52,162.6,154.92,0.0455,NORMAL,4.2941,-0.2794,33.53,-0.872,TARGET,34.0,5.41,0.031438,0.003,0.028438,14.44,-1.9209,3.0762,0.023897,0.004733,True
266,2025-06-13 01:00:00+00:00,2025-06-14 20:00:00+00:00,-3.5336,3.5336,0.9656,-0.029311,LONG_SPREAD,401.55,204.29,197.26,0.0455,STRONG,5.0,0.3534,42.4,0.5424,TARGET,43.0,8.89,0.033736,0.003,0.030736,21.23,0.8267,-3.5336,-0.029311,0.004727,True
267,2025-06-18 22:00:00+00:00,2025-06-20 04:00:00+00:00,-2.4291,2.4291,0.9571,-0.019755,LONG_SPREAD,276.04,141.05,134.99,0.0455,NORMAL,3.9291,0.2429,29.15,0.2994,TARGET,30.0,2.95,0.021236,0.003,0.018236,7.99,1.0441,-2.4291,-0.019755,0.005097,True
268,2025-06-23 08:00:00+00:00,2025-06-25 06:00:00+00:00,3.009,-3.009,0.9582,0.022466,SHORT_SPREAD,341.93,174.62,167.32,0.0455,STRONG,4.509,-0.3009,36.11,-0.4248,TARGET,46.0,6.97,0.0273,0.003,0.0243,15.28,-3.0718,3.009,0.022466,0.005489,True
269,2025-07-01 13:00:00+00:00,2025-07-02 14:00:00+00:00,-2.0394,2.0394,0.9474,-0.014423,LONG_SPREAD,231.75,119.0,112.75,0.0455,NORMAL,3.5394,0.2039,24.47,1.6125,TARGET,25.0,2.71,0.023664,0.003,0.020664,7.5,1.8316,-2.2274,-0.014423,0.005204,True
270,2025-07-03 06:00:00+00:00,2025-07-04 15:00:00+00:00,2.6826,-2.6826,0.9675,0.01648,SHORT_SPREAD,304.85,154.94,149.9,0.0455,NORMAL,4.1826,-0.2683,32.19,-1.1457,TARGET,33.0,4.41,0.024812,0.003,0.021812,11.06,-1.3675,3.1389,0.01648,0.00492,True
271,2025-07-09 21:00:00+00:00,2025-07-11 13:00:00+00:00,2.4268,-2.4268,0.9704,0.014612,SHORT_SPREAD,275.77,139.96,135.81,0.0455,NORMAL,3.9268,-0.2427,29.12,-1.5762,TARGET,40.0,2.39,0.024525,0.003,0.021525,8.33,-1.5762,3.0916,0.014612,0.005103,True
272,2025-07-13 01:00:00+00:00,2025-07-15 01:00:00+00:00,2.5457,-2.5457,0.9774,0.015857,SHORT_SPREAD,289.28,146.29,142.99,0.0455,NORMAL,4.0457,-0.2546,30.55,-0.6176,TARGET,48.0,2.45,0.018855,0.003,0.015855,7.03,-1.179,2.8105,0.015857,0.00464,True
273,2025-07-15 03:00:00+00:00,2025-07-16 09:00:00+00:00,-2.0951,2.0951,0.9838,-0.011102,LONG_SPREAD,238.08,120.01,118.07,0.0455,NORMAL,3.5951,0.2095,25.14,0.7683,TARGET,30.0,2.15,0.016439,0.003,0.013439,5.35,4.4966,-2.0951,-0.011102,0.00469,True
274,2025-07-17 09:00:00+00:00,2025-07-17 23:00:00+00:00,2.0695,-2.0695,0.999,0.013035,SHORT_SPREAD,235.17,117.64,117.53,0.0455,NORMAL,3.5695,-0.2069,24.83,5.0,STOPLOSS,14.0,1.83,-0.025283,0.003,-0.028283,-4.83,-2.0873,5.0,0.013035,0.004526,False
275,2025-07-18 00:00:00+00:00,2025-07-20 12:00:00+00:00,5.0,-5.0,1.007,0.037576,SHORT_SPREAD,568.18,283.1,285.08,0.0455,STRONG,5.0,-0.5,60.0,-0.7491,TARGET,60.0,16.99,0.042484,0.003,0.039484,39.43,-3.1027,5.0,0.037576,0.004482,True
276,2025-07-21 01:00:00+00:00,2025-07-22 03:00:00+00:00,2.2673,-2.2673,1.0045,0.016132,SHORT_SPREAD,257.65,128.53,129.12,0.0455,NORMAL,3.7673,-0.2267,27.21,3.8778,STOPLOSS,26.0,2.56,-0.011538,0.003,-0.014538,-1.18,-0.8749,3.8778,0.016132,0.00411,False
277,2025-07-22 04:00:00+00:00,2025-07-23 11:00:00+00:00,2.5015,-2.5015,1.0136,0.018573,SHORT_SPREAD,284.26,141.17,143.09,0.0455,NORMAL,4.0015,-0.2501,30.02,-1.2581,TARGET,31.0,3.61,0.025975,0.003,0.022975,10.14,-3.2458,2.5015,0.018573,0.004173,True
278,2025-07-26 15:00:00+00:00,2025-07-26 18:00:00+00:00,2.0001,-2.0001,1.0241,0.015423,SHORT_SPREAD,227.28,112.29,114.99,0.0455,NORMAL,3.5001,-0.2,24.0,5.0,STOPLOSS,3.0,2.42,-0.022157,0.003,-0.025157,-3.3,0.2316,5.0,0.015423,0.004419,False
279,2025-07-28 04:00:00+00:00,2025-07-29 12:00:00+00:00,2.5954,-2.5954,1.0451,0.020781,SHORT_SPREAD,294.93,144.21,150.72,0.0455,NORMAL,4.0954,-0.2595,31.14,-0.5932,TARGET,32.0,2.96,0.023333,0.003,0.020333,8.95,-2.3781,3.6032,0.020781,0.004398,True
280,2025-08-04 15:00:00+00:00,2025-08-05 20:00:00+00:00,2.3815,-2.3815,1.0338,0.020162,SHORT_SPREAD,270.62,133.06,137.56,0.0455,NORMAL,3.8815,-0.2381,28.58,-1.2949,TARGET,29.0,3.84,0.029882,0.003,0.026882,11.12,-2.7673,3.0291,0.020162,0.004973,True
281,2025-08-08 13:00:00+00:00,2025-08-09 19:00:00+00:00,-2.2297,2.2297,1.0328,-0.016541,LONG_SPREAD,253.38,124.65,128.73,0.0455,NORMAL,3.7297,0.223,26.76,0.3155,TARGET,30.0,2.35,0.019759,0.003,0.016759,6.59,1.1124,-2.2297,-0.016541,0.004798,True
282,2025-08-12 14:00:00+00:00,2025-08-14 01:00:00+00:00,2.622,-2.622,1.0347,0.019828,SHORT_SPREAD,297.96,146.44,151.52,0.0455,NORMAL,4.122,-0.2622,31.46,-0.7244,TARGET,35.0,4.23,0.025119,0.003,0.022119,10.82,-1.309,2.622,0.019828,0.004882,True
283,2025-08-15 00:00:00+00:00,2025-08-15 03:00:00+00:00,2.004,-2.004,1.0504,0.015207,SHORT_SPREAD,227.73,111.07,116.66,0.0455,NORMAL,3.504,-0.2004,24.05,4.4472,STOPLOSS,3.0,1.67,-0.018775,0.003,-0.021775,-3.29,0.8193,4.4472,0.015207,0.00472,False
284,2025-08-15 04:00:00+00:00,2025-08-15 05:00:00+00:00,2.6434,-2.6434,1.0567,0.020665,SHORT_SPREAD,600.76,292.1,308.67,0.0455,NORMAL,4.1434,-0.2643,31.72,4.7801,STOPLOSS,1.0,0.0,-0.017081,0.003,-0.020081,-12.06,2.6434,4.7801,0.020665,0.004727,False
285,2025-08-15 06:00:00+00:00,2025-08-16 18:00:00+00:00,2.9876,-2.9876,1.0634,0.02415,SHORT_SPREAD,339.5,164.54,174.96,0.0455,NORMAL,4.4876,-0.2988,35.85,-0.4759,TARGET,36.0,5.37,0.028144,0.003,0.025144,13.91,-1.81,4.0192,0.02415,0.004718,True
286,2025-08-17 17:00:00+00:00,2025-08-19 06:00:00+00:00,3.0167,-3.0167,1.0592,0.024786,SHORT_SPREAD,342.8,166.48,176.33,0.0455,STRONG,4.5167,-0.3017,36.2,-0.3901,TARGET,37.0,5.45,0.028394,0.003,0.025394,14.16,-1.6313,3.0167,0.024786,0.004667,True
287,2025-08-22 17:00:00+00:00,2025-08-23 13:00:00+00:00,2.006,-2.006,1.0614,0.015173,SHORT_SPREAD,227.96,110.58,117.37,0.0455,NORMAL,3.506,-0.2006,24.07,4.3493,STOPLOSS,20.0,2.73,-0.019186,0.003,-0.022186,-2.33,-1.4911,4.3493,0.015173,0.004748,False
288,2025-08-23 15:00:00+00:00,2025-08-24 23:00:00+00:00,-2.2584,2.2584,1.0683,-0.017761,LONG_SPREAD,256.63,124.08,132.55,0.0455,NORMAL,3.7584,0.2258,27.1,0.2907,TARGET,32.0,3.44,0.021018,0.003,0.018018,8.06,1.8418,-2.6628,-0.017761,0.004358,True
289,2025-08-27 14:00:00+00:00,2025-08-29 00:00:00+00:00,2.7562,-2.7562,1.0743,0.021584,SHORT_SPREAD,313.2,150.99,162.21,0.0455,NORMAL,4.2562,-0.2756,33.07,-1.6194,TARGET,34.0,4.2,0.034973,0.003,0.031973,14.21,-3.0933,2.7562,0.021584,0.004614,True
290,2025-09-02 05:00:00+00:00,2025-09-03 16:00:00+00:00,2.1986,-2.1986,1.053,0.018133,SHORT_SPREAD,249.84,121.7,128.15,0.0455,NORMAL,3.6986,-0.2199,26.38,-0.5612,TARGET,35.0,2.42,0.022082,0.003,0.019082,7.18,-0.5612,2.4705,0.018133,0.004788,True
291,2025-09-05 00:00:00+00:00,2025-09-06 06:00:00+00:00,-2.2228,2.2228,1.0724,-0.017488,LONG_SPREAD,252.6,121.88,130.71,0.0455,NORMAL,3.7228,0.2223,26.67,0.4293,TARGET,30.0,2.81,0.021214,0.003,0.018214,7.41,0.5402,-2.2228,-0.017488,0.004946,True
292,2025-09-09 13:00:00+00:00,2025-09-10 06:00:00+00:00,2.0137,-2.0137,1.0758,0.015214,SHORT_SPREAD,228.83,110.23,118.59,0.0455,NORMAL,3.5137,-0.2014,24.16,3.903,STOPLOSS,17.0,1.68,-0.014686,0.003,-0.017686,-2.36,-1.2501,3.903,0.015214,0.004952,False
293,2025-09-10 07:00:00+00:00,2025-09-10 12:00:00+00:00,2.6591,-2.6591,1.0841,0.020941,SHORT_SPREAD,302.17,144.99,157.18,0.0455,NORMAL,4.1591,-0.2659,31.91,4.837,STOPLOSS,5.0,5.72,-0.017268,0.003,-0.020268,-0.41,-0.0431,4.837,0.020941,0.004999,False
294,2025-09-10 13:00:00+00:00,2025-09-13 01:00:00+00:00,4.9039,-4.9039,1.0976,0.03989,SHORT_SPREAD,557.26,265.67,291.59,0.0455,STRONG,5.0,-0.4904,58.85,-0.5018,TARGET,60.0,17.29,0.043577,0.003,0.040577,39.9,-1.9889,5.0,0.03989,0.004967,True
295,2025-09-13 03:00:00+00:00,2025-09-15 08:00:00+00:00,3.8267,-3.8267,1.1241,0.037268,SHORT_SPREAD,434.85,204.72,230.13,0.0455,STRONG,5.0,-0.3827,45.92,-0.7872,TARGET,53.0,11.14,0.043653,0.003,0.040653,28.82,-1.9658,4.6471,0.037268,0.005013,True
296,2025-09-15 20:00:00+00:00,2025-09-17 16:00:00+00:00,3.6327,-3.6327,1.1447,0.037719,SHORT_SPREAD,412.81,192.48,220.33,0.0455,STRONG,5.0,-0.3633,43.59,-0.5417,TARGET,44.0,10.63,0.041811,0.003,0.038811,26.65,-1.803,3.6327,0.037719,0.005277,True
297,2025-09-17 23:00:00+00:00,2025-09-20 05:00:00+00:00,2.9776,-2.9776,1.1591,0.033589,SHORT_SPREAD,338.36,156.71,181.65,0.0455,NORMAL,4.4776,-0.2978,35.73,-0.3473,TARGET,54.0,8.1,0.033571,0.003,0.030571,18.44,-1.1904,3.9429,0.033589,0.00532,True
298,2025-09-22 15:00:00+00:00,2025-09-23 03:00:00+00:00,2.976,-2.976,1.217,0.038725,SHORT_SPREAD,338.19,152.55,185.64,0.0455,NORMAL,4.476,-0.2976,35.71,4.4814,STOPLOSS,12.0,8.5,-0.021362,0.003,-0.024362,0.26,0.6794,4.4814,0.038725,0.00572,False
299,2025-09-23 04:00:00+00:00,2025-09-24 05:00:00+00:00,2.023,-2.023,1.2424,0.030172,SHORT_SPREAD,229.88,102.52,127.36,0.0455,NORMAL,3.523,-0.2023,24.28,-0.9197,TARGET,25.0,3.86,0.037653,0.003,0.034653,11.82,-1.8434,2.9724,0.030172,0.005787,True
300,2025-09-24 20:00:00+00:00,2025-09-24 22:00:00+00:00,-2.1175,2.1175,1.256,-0.022466,LONG_SPREAD,481.26,213.33,267.93,0.0455,NORMAL,3.6175,0.2118,25.41,-3.648,STOPLOSS,2.0,0.0,-0.020556,0.003,-0.023556,-11.34,-2.1175,-3.648,-0.022466,0.005826,False
301,2025-09-24 23:00:00+00:00,2025-09-26 16:00:00+00:00,-3.1381,3.1381,1.2509,-0.03701,LONG_SPREAD,356.6,158.43,198.17,0.0455,STRONG,4.6381,0.3138,37.66,0.3597,TARGET,41.0,9.32,0.046496,0.003,0.043496,24.84,0.3597,-3.1381,-0.03701,0.005849,True
302,2025-10-10 22:00:00+00:00,2025-10-12 23:00:00+00:00,3.3357,-3.3357,0.9972,0.046832,SHORT_SPREAD,303.24,151.83,151.41,0.0455,STRONG,4.8357,-0.3336,40.03,-0.3928,TARGET,49.0,10.08,0.055702,0.003,0.052702,26.06,-3.6034,3.3357,0.046832,0.003528,True
303,2025-10-13 19:00:00+00:00,2025-10-14 20:00:00+00:00,2.0644,-2.0644,0.9031,0.029681,SHORT_SPREAD,234.59,123.27,111.32,0.0455,NORMAL,3.5644,-0.2064,24.77,-0.4117,TARGET,25.0,3.75,0.038715,0.003,0.035715,12.13,-1.006,2.0644,0.029681,0.002602,True
304,2025-11-03 11:00:00+00:00,2025-11-03 21:00:00+00:00,2.7919,-2.7919,0.9206,0.020512,SHORT_SPREAD,317.26,165.18,152.07,0.0455,NORMAL,4.2919,-0.2792,33.5,5.0,STOPLOSS,10.0,7.73,-0.028834,0.003,-0.031834,-2.37,-0.565,5.0,0.020512,0.004484,False
305,2025-11-03 22:00:00+00:00,2025-11-06 12:00:00+00:00,4.5192,-4.5192,0.8854,0.036386,SHORT_SPREAD,513.55,272.38,241.17,0.0455,STRONG,5.0,-0.4519,54.23,-0.6886,TARGET,62.0,21.61,0.044453,0.003,0.041453,42.9,-3.3513,4.5192,0.036386,0.004292,True
306,2025-11-06 16:00:00+00:00,2025-11-08 00:00:00+00:00,-2.0954,2.0954,0.8525,-0.019892,LONG_SPREAD,238.11,128.54,109.57,0.0455,NORMAL,3.5954,0.2095,25.14,0.2163,TARGET,32.0,2.18,0.021091,0.003,0.018091,6.49,0.5535,-2.2981,-0.019892,0.004233,True
307,2025-11-13 20:00:00+00:00,2025-11-15 10:00:00+00:00,-2.6614,2.6614,0.8065,-0.026286,LONG_SPREAD,302.43,167.42,135.02,0.0455,NORMAL,4.1614,0.2661,31.94,0.3551,TARGET,38.0,4.18,0.028358,0.003,0.025358,11.84,0.4455,-3.0409,-0.026286,0.003624,True
308,2025-11-17 17:00:00+00:00,2025-11-19 20:00:00+00:00,-2.8347,2.8347,0.78,-0.032026,LONG_SPREAD,322.12,180.97,141.15,0.0455,NORMAL,4.3347,0.2835,34.02,0.3793,TARGET,51.0,6.26,0.033761,0.003,0.030761,16.17,1.9287,-3.3451,-0.032026,0.003918,True
309,2025-11-20 04:00:00+00:00,2025-11-20 08:00:00+00:00,-2.7509,2.7509,0.7554,-0.033521,LONG_SPREAD,625.21,356.16,269.04,0.0455,NORMAL,4.2509,0.2751,33.01,-4.2624,STOPLOSS,4.0,0.0,-0.019636,0.003,-0.022636,-14.15,-2.7509,-4.2624,-0.033521,0.004018,False
310,2025-11-20 09:00:00+00:00,2025-11-23 13:00:00+00:00,-4.5817,4.5817,0.6829,-0.058343,LONG_SPREAD,416.51,247.5,169.02,0.0455,STRONG,5.0,0.4582,54.98,0.5342,TARGET,76.0,22.26,0.063962,0.003,0.060962,47.65,2.547,-4.5817,-0.058343,0.003554,True
311,2025-11-26 00:00:00+00:00,2025-11-28 08:00:00+00:00,2.116,-2.116,0.684,0.022769,SHORT_SPREAD,240.46,142.79,97.66,0.0455,NORMAL,3.616,-0.2116,25.39,-0.4353,TARGET,56.0,3.13,0.029069,0.003,0.026069,9.4,-0.5356,3.1233,0.022769,0.004088,True
312,2025-11-29 20:00:00+00:00,2025-12-01 15:00:00+00:00,-2.1784,2.1784,0.7188,-0.026458,LONG_SPREAD,247.55,144.02,103.53,0.0455,NORMAL,3.6784,0.2178,26.14,0.4662,TARGET,43.0,3.38,0.031191,0.003,0.028191,10.36,0.4662,-2.3235,-0.026458,0.00454,True
313,2025-12-03 06:00:00+00:00,2025-12-04 18:00:00+00:00,2.0744,-2.0744,0.7382,0.025726,SHORT_SPREAD,235.73,135.62,100.11,0.0455,NORMAL,3.5744,-0.2074,24.89,-0.2746,TARGET,36.0,3.89,0.02967,0.003,0.02667,10.18,-0.2746,2.7581,0.025726,0.004405,True
314,2025-12-09 21:00:00+00:00,2025-12-10 23:00:00+00:00,2.0894,-2.0894,0.7964,0.027696,SHORT_SPREAD,237.43,132.17,105.26,0.0455,NORMAL,3.5894,-0.2089,25.07,-1.0489,TARGET,26.0,2.84,0.03983,0.003,0.03683,11.59,-1.0489,2.0894,0.027696,0.004772,True
315,2025-12-11 02:00:00+00:00,2025-12-12 05:00:00+00:00,-2.2285,2.2285,0.8084,-0.026768,LONG_SPREAD,253.24,140.03,113.21,0.0455,NORMAL,3.7285,0.2229,26.74,1.0342,TARGET,27.0,4.48,0.042296,0.003,0.039296,14.44,1.6375,-2.4752,-0.026768,0.004946,True
316,2025-12-19 07:00:00+00:00,2025-12-20 17:00:00+00:00,2.3303,-2.3303,0.8419,0.026052,SHORT_SPREAD,264.81,143.77,121.04,0.0455,NORMAL,3.8303,-0.233,27.96,-0.2458,TARGET,34.0,3.76,0.02976,0.003,0.02676,10.85,-0.4733,2.3303,0.026052,0.005952,True
317,2025-12-23 13:00:00+00:00,2025-12-25 07:00:00+00:00,-2.1152,2.1152,0.8358,-0.021287,LONG_SPREAD,240.37,130.94,109.43,0.0455,NORMAL,3.6152,0.2115,25.38,0.3441,TARGET,42.0,2.72,0.024209,0.003,0.021209,7.82,0.8533,-2.6916,-0.021287,0.00602,True
318,2025-12-29 03:00:00+00:00,2025-12-30 10:00:00+00:00,2.468,-2.468,0.8166,0.022063,SHORT_SPREAD,280.45,154.38,126.07,0.0455,NORMAL,3.968,-0.2468,29.62,-0.2652,TARGET,31.0,4.64,0.024704,0.003,0.021704,10.72,-0.7001,2.7424,0.022063,0.00613,True
319,2026-01-01 19:00:00+00:00,2026-01-04 09:00:00+00:00,5.0,-5.0,0.8228,0.052472,SHORT_SPREAD,454.55,249.36,205.18,0.0455,STRONG,5.0,-0.5,60.0,-1.0266,TARGET,62.0,22.42,0.063247,0.003,0.060247,49.81,-2.7062,5.0,0.052472,0.006393,True
320,2026-01-05 15:00:00+00:00,2026-01-06 17:00:00+00:00,-2.1089,2.1089,0.8233,-0.018998,LONG_SPREAD,239.65,131.44,108.21,0.0455,NORMAL,3.6089,0.2109,25.31,0.59,TARGET,26.0,2.41,0.025045,0.003,0.022045,7.69,1.1649,-3.2532,-0.018998,0.005277,True
321,2026-01-06 23:00:00+00:00,2026-01-08 16:00:00+00:00,-2.5353,2.5353,0.7843,-0.022897,LONG_SPREAD,288.11,161.46,126.64,0.0455,NORMAL,4.0353,0.2535,30.42,0.6399,TARGET,41.0,3.8,0.028826,0.003,0.025826,11.24,1.2111,-2.6839,-0.022897,0.004896,True
322,2026-01-09 12:00:00+00:00,2026-01-09 20:00:00+00:00,-2.1843,2.1843,0.7459,-0.021352,LONG_SPREAD,248.22,142.18,106.04,0.0455,NORMAL,3.6843,0.2184,26.21,-4.2734,STOPLOSS,8.0,4.51,-0.021069,0.003,-0.024069,-1.46,-0.0845,-4.2734,-0.021352,0.005122,False
323,2026-01-09 21:00:00+00:00,2026-01-11 14:00:00+00:00,-2.833,2.833,0.7095,-0.028985,LONG_SPREAD,321.94,188.32,133.61,0.0455,NORMAL,4.333,0.2833,34.0,1.0444,TARGET,41.0,5.63,0.038483,0.003,0.035483,17.05,1.0755,-2.833,-0.028985,0.004826,True
